"V1","V2","V3"
0.775921923405437,0.224001482581238,7.65940133247133e-05
0.795187169890377,0.204783606300056,2.92238095669086e-05
0.924314145158038,0.0756745931414582,1.12617005037107e-05
0.784707860875593,0.212910808415977,0.00238133070842956
0.596668354142948,0.385072292116796,0.0182593537402554
0.709158549635818,0.289617842092617,0.00122360827156531
0.799194912678841,0.198439115705229,0.00236597161593007
0.770005554307451,0.22779371701667,0.00220072867587891
0.674271664774357,0.325633709213496,9.46260121475553e-05
0.739625125645355,0.257516374058925,0.00285850029571997
0.85363758299588,0.0572675119477697,0.0890949050563501
0.562503923802572,0.435358129242062,0.00213794695536594
0.625075586321863,0.371597504781129,0.00332690889700794
0.831882950342895,0.16798759695949,0.000129452697614768
0.763035442748081,0.161792822117055,0.075171735134864
0.684919580593157,0.219672457349337,0.0954079620575057
0.861644523718876,0.138329234884516,2.62413966084049e-05
0.633860356612087,0.365292185121049,0.000847458266863817
0.839233933298112,0.0676540682825792,0.0931119984193089
0.923389976272576,0.076609574564126,4.49163297932961e-07
0.775419587854212,0.224444675923565,0.000135736222223285
0.939603600638966,0.0601097410845669,0.000286658276467075
0.913438721232005,0.0847985451914316,0.00176273357656379
0.483216391897204,0.513297672770619,0.00348593533217676
0.756475245837103,0.238825971502257,0.00469878266063961
0.91044144401858,0.087581139124185,0.00197741685723462
0.718666844480714,0.271332384541257,0.0100007709780285
0.768207788959272,0.222156881779757,0.00963532926097072
0.913639940628511,0.0814071042675294,0.00495295510395941
0.824223558579875,0.161605807596526,0.0141706338235997
0.811882763574558,0.163265170513682,0.02485206591176
0.586044541382761,0.362593580498819,0.0513618781184206
0.741866942829504,0.238351202274218,0.0197818548962777
0.531088426101226,0.427922447906209,0.0409891259925652
0.52128246200805,0.478716293171774,1.24482017549303e-06
0.572405397909148,0.368760499516677,0.0588341025741755
0.615172991300816,0.316690653193792,0.0681363555053915
0.549943668484725,0.419419647145327,0.0306366843699485
0.850719215147434,0.149279778709281,1.00614328513769e-06
0.825989733284904,0.160040422017097,0.0139698446979983
0.54356537658954,0.113444443162313,0.342990180248147
0.745900997212774,0.168247163256947,0.0858518395302795
0.745283416015996,0.0159760746557589,0.238740509328245
0.828749655573022,0.169883332390861,0.00136701203611718
0.687363706806667,0.299617286838191,0.0130190063551418
0.619693118574643,0.378428030251365,0.00187885117399206
0.885808925557619,0.101061107329725,0.0131299671126556
0.713580901465302,0.275999691452412,0.0104194070822859
0.721477575898498,0.278214911227056,0.000307512874446606
0.843157472723341,0.156804689639617,3.78376370423988e-05
0.73258921133065,0.26092250689632,0.00648828177303025
0.817692305013471,0.131380078183893,0.0509276168026363
0.696993695193616,0.303003892961504,2.41184488001029e-06
0.644833262086706,0.189809684052368,0.165357053860927
0.893686333250485,0.10631296851749,6.98232024867739e-07
0.655314516631604,0.329035957980593,0.0156495253878035
0.8801074421592,0.114367496389549,0.0055250614512517
0.783949028713028,0.215582088176943,0.000468883110028869
0.716498599318104,0.19871254126365,0.0847888594182455
0.77814241670384,0.221638721223282,0.000218862072878
0.627653401543033,0.352496579658869,0.0198500187980978
0.926174933638654,0.0693339482426257,0.00449111811872082
0.621810127214749,0.329316545215507,0.0488733275697439
0.824187438680174,0.174645656661469,0.00116690465835615
0.812169455223171,0.105949421908947,0.0818811228678823
0.693102484765311,0.306701395244047,0.000196119990642405
0.281232462790694,0.718749134511734,1.84026975723137e-05
0.786464296028792,0.213292242388044,0.000243461583164117
0.676157644710676,0.266333419692502,0.0575089355968224
0.916713545756406,0.0800768885425571,0.00320956570103721
0.814532896934862,0.185283053806599,0.000184049258538994
0.875511117966211,0.124410377338331,7.8504695458415e-05
0.753988845128316,0.245914059936038,9.70949356464162e-05
0.467332376621772,0.48634175146226,0.0463258719159677
0.783156137467874,0.190250319383825,0.0265935431483011
0.66823147666021,0.320323446043857,0.0114450772959326
0.601742684893884,0.222775214812376,0.175482100293739
0.488469872643268,0.483127646652848,0.0284024807038835
0.762262572476866,0.215422774936052,0.0223146525870823
0.418236901391154,0.428721630700992,0.153041467907854
0.933999836850139,0.0606683916450361,0.00533177150482473
0.907560405950172,0.0924296175133403,9.97653648814871e-06
0.462683039433459,0.328601971073806,0.208714989492735
0.732679106731513,0.237641423065919,0.0296794702025682
0.73596573616161,0.26340150491603,0.000632758922360343
0.698008897410882,0.136419130550562,0.165571972038556
0.61281213123111,0.382881400255558,0.00430646851333188
0.533076431088287,0.374433371919897,0.0924901969918163
0.521217661695237,0.475428099990403,0.00335423831436044
0.927700193225926,0.0722895064517059,1.0300322367598e-05
0.737963577278769,0.235520339270925,0.0265160834503062
0.900165421247664,0.0997909360131168,4.36427392192627e-05
0.585159506978396,0.414783293792393,5.71992292106904e-05
0.63269465910977,0.111262405394336,0.256042935495894
0.59314564633141,0.406853192352703,1.16131588721685e-06
0.754442491726432,0.241382990756864,0.00417451751670417
0.933597461264294,0.0605753824303186,0.00582715630538718
0.436493265217369,0.377006817510537,0.186499917272094
0.729862144520632,0.216883968711666,0.0532538867677023
0.65961406695211,0.27631004377004,0.0640758892778503
0.881574217249252,0.114237219068292,0.00418856368245673
0.623104637652747,0.3679875264269,0.00890783592035234
0.692006799568981,0.307899148769105,9.40516619134831e-05
0.623247492106754,0.061744798053153,0.315007709840094
0.346740378110309,0.544046855413718,0.109212766475972
0.881905953388563,0.105136080076617,0.01295796653482
0.7654876065855,0.233254187927371,0.00125820548712902
0.617281812978111,0.373891233989214,0.00882695303267505
0.658261328695197,0.3116058967998,0.0301327745050024
0.769386207708595,0.229796855989014,0.000816936302390824
0.797257437419889,0.127894636603307,0.0748479259768043
0.756962757578815,0.1138742210674,0.129163021353784
0.536886378299736,0.463113621698981,1.28293201737521e-12
0.865484653019976,0.11605071001057,0.0184646369694541
0.766713257140227,0.173671616043067,0.059615126816706
0.927781174849076,0.0607500836583139,0.0114687414926098
0.578463764659473,0.249769995729939,0.171766239610588
0.681708831601329,0.211997615311533,0.106293553087138
0.911989941504672,0.0667230034166325,0.0212870550786959
0.79202225193947,0.206480496111869,0.0014972519486616
0.807173389028069,0.184539076265022,0.00828753470690916
0.563281880875273,0.436266724735366,0.000451394389361469
0.824786487870023,0.175213394214509,1.1791546789824e-07
0.844002824258872,0.125495016972782,0.0305021587683457
0.878484133453072,0.0718277819836415,0.0496880845632868
0.598481982991809,0.397354530267151,0.00416348674103932
0.713902477574825,0.241541295675588,0.0445562267495862
0.930583208212997,0.0530569860478972,0.0163598057391061
0.692740291197728,0.306432780134312,0.000826928667959506
0.624988723903335,0.369802274570263,0.00520900152640282
0.771811105386169,0.227451121821139,0.000737772792692252
0.784506149443772,0.0990663687020956,0.116427481854133
0.766937259083983,0.215237385729508,0.0178253551865098
0.704540729292488,0.278508276442207,0.0169509942653051
0.608246987870667,0.391752168137748,8.43991584505346e-07
0.755112099009455,0.244703005321473,0.000184895669072661
0.35461407012762,0.645377276336982,8.65353539869111e-06
0.553514006562538,0.436686227451725,0.00979976598573626
0.74770300961796,0.23548751526538,0.0168094751166606
0.530397975772486,0.468345793924801,0.00125623030271289
0.166950024299708,0.82759611910398,0.00545385659631208
0.388560397052992,0.575109256833459,0.0363303461135491
0.114192700660293,0.882376122812059,0.00343117652764738
0.121300490633275,0.878694728711196,4.78065552865779e-06
0.376221079652032,0.561625226314225,0.0621536940337426
0.132475831003971,0.84127412190981,0.0262500470862183
0.22570807139271,0.602814506252258,0.171477422355032
0.214576919054486,0.658973387092669,0.126449693852845
0.219022396422019,0.760925215142115,0.0200523884358661
0.338719286195006,0.661280707925238,5.87975648480309e-09
0.299576387389266,0.681402980204638,0.019020632406096
0.140870509179934,0.858734519400592,0.000394971419473861
0.0321066048687912,0.85317276318525,0.114720631945959
0.221068817700074,0.767627960565606,0.0113032217343202
0.501986924805493,0.497741726530904,0.000271348663603649
0.211031311200524,0.683541952114368,0.105426736685108
0.271576689570878,0.728070896416467,0.00035241401265412
0.232909918394942,0.763661243948542,0.00342883765651604
0.431939637898143,0.566650066503352,0.0014102955985047
0.328710837410877,0.651426074833471,0.0198630877556529
0.372347326890219,0.46990284572376,0.157749827386021
0.155128120118545,0.844871782751506,9.71299482601411e-08
0.202089128516693,0.795564255451246,0.0023466160320611
0.142637698664728,0.775588907965873,0.0817733933693992
0.122718145544381,0.845679809265132,0.0316020451904868
0.42252540721345,0.574689792636933,0.00278480014961627
0.155309357645502,0.844690579628812,6.27256861997659e-08
0.363314352487308,0.636364937201216,0.000320710311476403
0.244871345472203,0.603879563126375,0.151249091401423
0.0586966265610333,0.915332727876951,0.0259706455620154
0.267124582996616,0.732689127923178,0.000186289080205587
0.391029726511967,0.608219766461861,0.000750507026171651
0.242978918065096,0.754906217897224,0.00211486403767966
0.417941931330816,0.574788575115184,0.00726949355400016
0.179873122463694,0.767951405492082,0.0521754720442234
0.348901231483119,0.65109876446192,4.05496176011631e-09
0.298214911792089,0.618946938310388,0.082838149897523
0.458370405897117,0.538147957546436,0.00348163655644742
0.196440958582613,0.80300743193563,0.000551609481756972
0.362812481301201,0.584491707318669,0.0526958113801292
0.299704573507923,0.691773507210505,0.00852191928157258
0.47774949360397,0.52206572231264,0.000184784083389411
0.0603970961515458,0.933503353183331,0.00609955066512339
0.437082546968206,0.562776570463945,0.000140882567848359
0.346108410691477,0.452353900483478,0.201537688825045
0.204510739492611,0.760799161750702,0.0346900987566866
0.298284439770193,0.677538915257385,0.0241766449724214
0.0523331499156983,0.947298609588808,0.000368240495493371
0.327405485278441,0.65953960391091,0.0130549108106487
0.389470961048911,0.600308276886106,0.010220762064983
0.227792045664729,0.763136519393626,0.00907143494164441
0.241368071678965,0.635294233450083,0.123337694870952
0.0624286751439028,0.774931205675077,0.16264011918102
0.39450628953005,0.605491285541639,2.42492831083757e-06
0.232329208692098,0.767317042009034,0.000353749298868395
0.186177882556225,0.732425809260928,0.0813963081828472
0.212219038447056,0.745653516773908,0.0421274447790355
0.163729836432022,0.763504769461179,0.0727653941067993
0.0699278803123075,0.930026699908922,4.54197787703071e-05
0.239662885696638,0.758089030612791,0.0022480836905706
0.303173495147084,0.696551539243053,0.000274965609863746
0.119974781116879,0.875959229765887,0.00406598911723327
0.276117072937724,0.723545230074099,0.000337696988177752
0.399807350130028,0.600101961243869,9.06886261033167e-05
0.0793684968088335,0.919556783212625,0.00107471997854185
0.227581344116452,0.772383206214738,3.54496688100484e-05
0.145642139819353,0.800632904478165,0.0537249557024817
0.300171522312736,0.699813351542566,1.51261446975589e-05
0.354961519304084,0.64503838048622,1.00209696647226e-07
0.180932325213826,0.818989151157196,7.85236289783251e-05
0.252691145817268,0.697792208705911,0.0495166454768218
0.56236469458437,0.437627781957316,7.52345831369529e-06
0.0713982406093742,0.912681554466589,0.0159202049240367
0.244962639311622,0.752044084695292,0.00299327599308554
0.105771189323935,0.894228810675087,9.77769379377509e-13
0.275824581399574,0.724134363323159,4.10552772668626e-05
0.612667701800602,0.249587320026636,0.137744978172761
0.191420021255445,0.75886195635897,0.0497180223855856
0.123267861615734,0.857398721845499,0.0193334165387668
0.0338852752368023,0.964822061550655,0.00129266321254302
0.12376852571919,0.864939379878941,0.0112920944018694
0.140428500543276,0.858184892146792,0.00138660730993221
0.398455176322583,0.58130150960122,0.0202433140761974
0.248294134722056,0.745729660330288,0.00597620494765638
0.484953460078642,0.484287731536632,0.0307588083847255
0.175447052585705,0.824511645044448,4.13023698470331e-05
0.161362196593571,0.78688601515216,0.0517517882542696
0.254580499167819,0.717243109316396,0.0281763915157845
0.21082578186419,0.689694996550132,0.0994792215856783
0.0497842151924757,0.949642801248874,0.000572983558650548
0.275288707702552,0.653237066105843,0.0714742261916047
0.219885035800047,0.713121404762549,0.0669935594374035
0.137692781153704,0.732499484604409,0.129807734241887
0.191734481545111,0.808265317381219,2.01073670477823e-07
0.292138030825203,0.707545187230857,0.00031678194394017
0.500688565491692,0.490813402527627,0.00849803198068128
0.425363394604954,0.55025152590798,0.0243850794870666
0.558880094436458,0.392770203425747,0.0483497021377949
0.126895491791472,0.872527247770683,0.000577260437845513
0.134313030268603,0.86348270487307,0.00220426485832703
0.409851221870022,0.590124038616746,2.47395132330492e-05
0.122278448912947,0.868512398419084,0.00920915266796902
0.252335575389087,0.747661469874681,2.9547362313914e-06
0.242505791176788,0.757392171099442,0.000102037723770178
0.366207540537452,0.633776284376693,1.61750858548226e-05
0.318124436990317,0.569482082062004,0.112393480947679
0.269457372867956,0.717388466723267,0.0131541604087777
0.12432053353894,0.87559935099489,8.01154661706463e-05
0.13726501319412,0.862482382482105,0.000252604323774999
0.13398026580572,0.864728593653063,0.00129114054121706
0.409630739778712,0.589354287993112,0.0010149722281757
0.641509923513061,0.337326794762984,0.0211632817239555
0.246043995338263,0.710827395323274,0.0431286093384624
0.231294116075212,0.746400027505265,0.0223058564195228
0.736519171161959,0.263306416563231,0.000174412274809779
0.224446895799474,0.762142312305969,0.0134107918945574
0.0931073990087248,0.878133218588133,0.0287593824031426
0.401290229805299,0.598709653427313,1.16767387875364e-07
0.184315847982903,0.805478282414335,0.0102058696027626
0.275231991757342,0.722003428341952,0.00276457990070628
0.195669916140908,0.795116028130925,0.00921405572816761
0.330061518898719,0.662932375264936,0.00700610583634504
0.171027397324297,0.828659854743802,0.000312747931901216
0.176294339111188,0.705954483702965,0.117751177185846
0.173291894629523,0.826665286821696,4.28185487811483e-05
0.256592115581894,0.734144923709108,0.00926296070899731
0.309826357779748,0.64293483615553,0.0472388060647218
0.458698711761877,0.541178567314134,0.000122720923988544
0.150324645193536,0.844115547098965,0.00555980770749903
0.368859052496127,0.598074256327056,0.0330666911768171
0.270781600255212,0.718161711427692,0.011056688317096
0.293274565629187,0.638530871867449,0.0681945625033633
0.068961731571498,0.931020458503273,1.78099252292565e-05
0.277799629969323,0.722190547696664,9.82233401237304e-06
0.0405916208029773,0.955036259912908,0.00437211928411506
0.258157328030926,0.733002000643449,0.00884067132562547
0.104341716343848,0.892700792250144,0.00295749140600785
0.26937041146859,0.729362029902757,0.00126755862865324
0.179302598156835,0.80451956312215,0.0161778387210153
0.36338150887366,0.6356369328847,0.000981558241640052
